Date,Time,altimeter_set_1,wind_gust_set_1,pressure_change_code_set_1,cloud_layer_3_code_set_1,sea_level_pressure_set_1,sea_level_pressure_set_1d,peak_wind_speed_set_1,cloud_layer_1_code_set_1,air_temp_low_6_hour_set_1,air_temp_high_24_hour_set_1,precip_accum_one_hour_set_1,peak_wind_direction_set_1,pressure_tendency_set_1,ceiling_set_1,cloud_layer_2_code_set_1,relative_humidity_set_1,wind_speed_set_1,precip_accum_24_hour_set_1,precip_accum_three_hour_set_1,air_temp_set_1,air_temp_high_6_hour_set_1,date_time,dew_point_temperature_set_1d,visibility_set_1,dew_point_temperature_set_1,air_temp_low_24_hour_set_1,precip_accum_six_hour_set_1,weather_cond_code_set_1,wind_direction_set_1
07/02/15,02:53PM,101591.61,null,null,2503,101570,101585.45,null,556,null,null,null,null,3015,3962.4,1303,88.2,9.22,null,null,66.2,null,07/02/15-02:53PM,62.58,10,62.6,null,null,null,270
07/02/15,01:53PM,101523.88,null,null,2503,101500,101517.72,null,556,null,null,null,null,null,3962.4,1303,88.2,10.36,null,null,66.2,null,07/02/15-01:53PM,62.58,10,62.6,null,null,null,270
07/02/15,12:53PM,101490.02,null,null,1303,101450,101483.87,null,556,null,null,null,null,null,3962.4,1002,88.2,8.05,null,null,66.2,null,07/02/15-12:53PM,62.58,10,62.6,null,null,null,250
07/02/15,11:53AM,101422.29,null,null,1503,101400,101416.14,null,806,64.94,null,null,null,5001,4572,1002,82.77,3.44,null,null,66.2,66.92,07/02/15-11:53AM,60.76,10,60.8,null,0,null,320
07/02/15,10:53AM,101388.43,null,null,1503,101370,101382.28,null,806,null,null,0,null,null,4572,1002,82.77,3.44,null,null,66.2,null,07/02/15-10:53AM,60.76,10,60.8,null,null,null,300
07/02/15,09:53AM,101422.29,null,null,1503,101410,101417.7,null,706,null,null,0,null,null,4572,1102,88.11,6.91,null,null,64.4,null,07/02/15-09:53AM,60.78,10,60.8,null,null,13,290
07/02/15,08:53AM,101456.15,null,null,1403,101410,101450.01,null,76,null,null,0,null,6002,4267.2,802,82.77,5.75,null,0,66.2,null,07/02/15-08:53AM,60.76,10,60.8,null,null,null,310
07/02/15,07:53AM,101456.15,null,null,1403,101420,101450,null,76,null,75.92,null,null,null,4267.2,802,88.2,0,null,null,66.2,null,07/02/15-07:53AM,62.58,10,62.6,66.02,null,null,0
07/02/15,06:53AM,101422.29,null,null,null,101400,101416.14,null,76,null,null,null,null,null,4267.2,1403,88.2,5.75,null,null,66.2,null,07/02/15-06:53AM,62.58,10,62.6,null,null,null,320
07/02/15,05:53AM,101456.15,null,null,1203,101440,101450,null,76,66.02,null,null,null,3009,3657.6,202,88.2,4.61,null,null,66.2,71.96,07/02/15-05:53AM,62.58,10,62.6,null,null,null,240
07/02/15,04:53AM,101422.29,null,null,null,101390,101416.14,null,96,null,null,null,null,null,4572,1503,88.2,5.75,null,null,66.2,null,07/02/15-04:53AM,62.58,10,62.6,null,null,null,260
07/02/15,03:53AM,101388.43,null,null,null,101360,101382.28,null,72,null,null,null,null,null,null,1502,88.2,10.36,null,null,66.2,null,07/02/15-03:53AM,62.58,10,62.6,null,null,null,270
07/02/15,03:22AM,101388.43,null,null,null,null,101382.28,null,73,null,null,null,null,null,213.36,1503,93.94,10.36,null,null,66.2,null,07/02/15-03:22AM,64.4,10,64.4,null,null,null,280
07/02/15,02:53AM,101354.56,null,null,1502,101340,101348.42,null,106,null,null,null,null,3012,null,1002,93.94,10.36,null,null,66.2,null,07/02/15-02:53AM,64.4,10,64.4,null,null,null,260
07/02/15,01:53AM,101286.84,null,null,1503,101250,101279.16,null,106,null,null,null,null,null,4572,902,82.89,10.36,null,null,68,null,07/02/15-01:53AM,62.58,10,62.6,null,null,null,240
07/02/15,12:53AM,101219.11,null,null,1503,101210,101209.92,null,106,null,null,null,null,null,4572,902,77.94,9.22,null,null,69.8,null,07/02/15-12:53AM,62.56,10,62.6,null,null,null,250
07/01/15,11:53PM,101219.11,null,null,2003,101210,101208.4,null,906,69.98,null,null,null,8004,4572,1503,68.81,9.22,null,null,71.6,75.92,07/01/15-11:53PM,60.76,10,60.8,null,null,null,270
07/01/15,10:53PM,101252.97,null,null,2003,101240,101240.74,null,906,null,null,null,null,null,4572,1503,69.01,11.5,null,null,73.4,null,07/01/15-10:53PM,62.58,10,62.6,null,null,null,270
07/01/15,09:53PM,101320.7,null,null,2004,101290,101309.97,null,906,null,null,null,null,null,6096,1502,78.09,12.66,null,null,71.6,null,07/01/15-09:53PM,64.38,10,64.4,null,null,null,260
07/01/15,08:53PM,101252.97,null,null,1803,101240,101242.25,null,906,null,null,null,null,6012,4876.8,1603,78.09,11.5,null,null,71.6,null,07/01/15-08:53PM,64.38,10,64.4,null,null,null,260
07/01/15,07:53PM,101252.97,null,null,1803,101240,101242.25,null,1006,null,null,null,null,null,4267.2,1403,73.32,10.36,null,null,71.6,null,07/01/15-07:53PM,62.58,10,62.6,null,null,null,270
07/01/15,06:53PM,101354.56,null,null,1803,101340,101340.83,null,1006,null,null,null,null,null,4267.2,1403,64.98,9.22,null,null,75.2,null,07/01/15-06:53PM,62.58,10,62.6,null,null,null,260
07/01/15,05:53PM,101388.43,null,null,1803,101370,101379.21,null,1006,66.92,null,0,null,1016,4267.2,1403,77.94,9.22,null,null,69.8,71.96,07/01/15-05:53PM,62.56,9,62.6,null,0,null,280
07/01/15,04:53PM,101388.43,null,null,1803,101350,101379.21,null,656,null,null,null,null,null,4267.2,1403,77.94,6.91,null,null,69.8,null,07/01/15-04:53PM,62.56,9,62.6,null,null,null,270
07/01/15,03:53PM,101320.7,null,null,1403,101280,101311.49,null,206,null,null,null,null,null,4267.2,652,77.94,3.44,null,null,69.8,null,07/01/15-03:53PM,62.56,9,62.6,null,null,null,220
07/01/15,02:53PM,101252.97,null,null,1403,101200,101245.29,null,106,null,null,null,null,6001,4267.2,502,88.29,11.5,null,null,68,null,07/01/15-02:53PM,64.38,9,64.4,null,null,null,250
07/01/15,01:53PM,101252.97,null,null,1402,101210,101243.76,null,106,null,null,null,null,null,null,502,83.01,3.44,null,null,69.8,null,07/01/15-01:53PM,64.38,9,64.4,null,null,null,180
07/01/15,12:53PM,101219.11,null,null,1402,101200,101211.44,null,76,null,null,null,null,null,null,502,82.89,5.75,null,null,68,null,07/01/15-12:53PM,62.58,10,62.6,null,null,null,310
07/01/15,11:53AM,101252.97,null,null,1602,101220,101245.29,null,76,66.02,null,null,null,14,null,502,88.29,0,null,null,68,68,07/01/15-11:53AM,64.38,10,64.4,null,null,null,0
07/01/15,10:53AM,101252.97,null,null,null,101230,101246.83,null,66,null,null,null,null,null,null,122,93.94,3.44,null,null,66.2,null,07/01/15-10:53AM,64.4,10,64.4,null,null,null,80
07/01/15,09:53AM,101117.52,null,null,null,101080,101111.39,null,56,null,null,null,null,null,null,122,88.2,0,null,null,66.2,null,07/01/15-09:53AM,62.58,10,62.6,null,null,null,0
07/01/15,08:53AM,101117.52,null,null,null,101080,101111.38,null,56,null,null,null,null,8000,null,122,93.94,3.44,null,null,66.2,null,07/01/15-08:53AM,64.4,10,64.4,null,null,null,null
07/01/15,07:53AM,101117.52,null,null,null,101080,101111.38,null,76,null,84.92,null,null,null,null,142,93.94,11.5,null,null,66.2,null,07/01/15-07:53AM,64.4,10,64.4,64.94,null,null,260
07/01/15,06:53AM,101151.38,null,null,null,101120,101145.25,null,76,null,null,null,null,null,null,122,88.2,11.5,null,null,66.2,null,07/01/15-06:53AM,62.58,10,62.6,null,null,null,270
07/01/15,06:03AM,101083.65,null,null,null,null,101077.52,null,72,null,null,null,null,null,null,null,93.94,13.8,null,null,66.2,null,07/01/15-06:03AM,64.4,10,64.4,null,null,null,270
07/01/15,05:53AM,101117.52,null,null,null,101080,101111.38,null,73,66.92,null,null,null,1020,213.36,null,93.94,13.8,null,null,66.2,84.92,07/01/15-05:53AM,64.4,10,64.4,null,0,null,260
07/01/15,05:51AM,101117.52,null,null,null,null,101111.38,null,73,null,null,null,null,null,213.36,null,93.94,14.97,null,null,66.2,null,07/01/15-05:51AM,64.4,10,64.4,null,null,null,270
07/01/15,05:09AM,101083.65,null,null,null,null,101075.99,null,76,null,null,null,null,null,null,1502,88.29,16.11,null,null,68,null,07/01/15-05:09AM,64.38,10,64.4,null,null,null,270
07/01/15,03:53AM,101015.92,null,null,2502,101000,101005.22,null,1006,null,null,null,null,null,null,1502,78.09,12.66,null,null,71.6,null,07/01/15-03:53AM,64.38,10,64.4,null,null,null,260
07/01/15,02:53AM,100880.47,null,null,2003,100860,100859.51,null,1006,null,null,null,null,6037,6096,1502,35.07,5.75,null,0,84.2,null,07/01/15-02:53AM,53.69,10,53.6,null,null,null,null
07/01/15,01:53AM,100914.33,null,null,2003,100900,100896.25,null,1006,null,null,null,null,null,6096,1502,51.05,5.75,null,null,80.6,null,07/01/15-01:53AM,60.82,10,60.8,null,null,null,20
07/01/15,12:53AM,101083.65,null,0,2003,101060,101069.95,null,1006,null,null,0,null,null,4572,1503,69.21,4.61,null,null,75.2,null,07/01/15-12:53AM,64.38,10,64.4,null,null,null,320
07/01/15,12:10AM,101219.11,23.02,null,null,null,101208.39,null,756,null,null,0,null,null,3048,1004,83.13,16.11,null,null,71.6,null,07/01/15-12:10AM,66.18,10,66.2,null,null,13,310
07/01/15,12:04AM,101286.84,null,null,null,null,101276.12,null,1104,null,null,0,null,null,3352.8,null,78.09,13.8,null,null,71.6,null,07/01/15-12:04AM,64.38,10,64.4,null,null,13,310
06/30/15,11:53PM,101252.97,null,null,null,null,101237.76,null,1102,null,null,null,null,null,4572,1503,57.45,17.27,null,null,77,null,06/30/15-11:53PM,60.8,10,60.8,null,null,77,280
06/30/15,11:40PM,101422.29,null,null,null,null,101407.07,null,1002,null,null,null,null,null,4572,1503,47.33,6.91,null,null,77,null,06/30/15-11:40PM,55.38,10,55.4,null,null,5,160
06/30/15,10:53PM,101422.29,null,null,1502,101390,101410.05,null,106,null,null,null,null,null,null,1002,69.01,8.05,null,null,73.4,null,06/30/15-10:53PM,62.58,10,62.6,null,null,null,210
06/30/15,09:53PM,101252.97,null,null,2002,101230,101240.74,null,106,null,null,null,null,null,null,1002,73.5,10.36,null,null,73.4,null,06/30/15-09:53PM,64.38,10,64.4,null,null,null,260
06/30/15,08:53PM,101252.97,null,null,2502,101220,101240.74,null,956,null,null,null,null,8002,null,1802,73.5,12.66,null,null,73.4,null,06/30/15-08:53PM,64.38,10,64.4,null,null,null,260
06/30/15,07:53PM,101252.97,null,null,2502,101240,101240.74,null,956,null,null,null,null,null,null,1802,73.5,11.5,null,null,73.4,null,06/30/15-07:53PM,64.38,10,64.4,null,null,null,270
06/30/15,06:53PM,101252.97,null,null,2502,101250,101239.24,null,956,null,null,null,null,null,null,1602,69.21,10.36,null,null,75.2,null,06/30/15-06:53PM,64.38,10,64.4,null,null,null,260
06/30/15,05:53PM,101252.97,null,null,2502,101240,101237.76,null,956,64.94,null,null,null,1001,null,1602,65.2,8.05,null,null,77,77,06/30/15-05:53PM,64.4,10,64.4,null,null,null,250
06/30/15,04:53PM,101252.97,null,null,2002,101220,101240.74,null,906,null,null,null,null,null,null,1402,73.5,6.91,null,null,73.4,null,06/30/15-04:53PM,64.38,10,64.4,null,null,null,250
06/30/15,03:53PM,101286.84,null,null,2502,101250,101276.12,null,906,null,null,null,null,null,null,1602,73.32,5.75,null,null,71.6,null,06/30/15-03:53PM,62.58,10,62.6,null,null,null,260
06/30/15,02:53PM,101252.97,null,null,2002,101230,101243.76,null,806,null,null,null,null,3009,null,1602,83.01,0,null,null,69.8,null,06/30/15-02:53PM,64.38,10,64.4,null,null,null,0
06/30/15,01:53PM,101219.11,null,null,2003,101190,101212.98,null,806,null,null,null,null,null,6096,1602,88.2,0,null,null,66.2,null,06/30/15-01:53PM,62.58,9,62.6,null,null,null,0
06/30/15,12:53PM,101151.38,null,null,2502,101130,101145.25,null,1406,null,null,null,null,null,null,2002,88.2,3.44,null,null,66.2,null,06/30/15-12:53PM,62.58,10,62.6,null,null,null,310
06/30/15,11:53AM,101185.24,null,null,null,101150,101179.11,null,2506,66.02,null,null,null,8003,null,null,88.2,5.75,null,null,66.2,68,06/30/15-11:53AM,62.58,10,62.6,null,null,null,260
06/30/15,10:53AM,101185.24,null,null,null,101160,101179.11,null,2506,null,null,null,null,null,null,null,88.2,3.44,null,null,66.2,null,06/30/15-10:53AM,62.58,10,62.6,null,null,null,280
06/30/15,09:53AM,101185.24,null,null,null,101170,101179.11,null,2506,null,null,null,null,null,null,null,82.77,0,null,null,66.2,null,06/30/15-09:53AM,60.76,10,60.8,null,null,null,0
06/30/15,08:53AM,101185.24,null,null,null,101170,101179.11,null,2506,null,null,null,null,8010,null,null,82.77,3.44,null,null,66.2,null,06/30/15-08:53AM,60.76,10,60.8,null,null,null,250
06/30/15,07:53AM,101252.97,null,null,null,101210,101246.83,null,2506,null,78.08,null,null,null,null,null,82.77,4.61,null,null,66.2,null,06/30/15-07:53AM,60.76,10,60.8,66.92,null,null,320
06/30/15,06:53AM,101286.84,null,null,null,101260,101280.7,null,2506,null,null,null,null,null,null,null,82.77,5.75,null,null,66.2,null,06/30/15-06:53AM,60.76,10,60.8,null,null,null,330
06/30/15,05:53AM,101320.7,null,null,null,101280,101314.56,null,1506,66.92,null,null,null,1015,null,2502,82.77,6.91,null,null,66.2,71.06,06/30/15-05:53AM,60.76,10,60.8,null,null,null,280
06/30/15,04:53AM,101286.84,null,null,null,101240,101279.17,null,1506,null,null,null,null,null,null,null,68.41,6.91,null,null,68,null,06/30/15-04:53AM,57.15,10,57.2,null,null,null,270
06/30/15,03:53AM,101219.11,null,null,null,101180,101211.45,null,1506,null,null,null,null,null,null,2502,68.41,9.22,null,null,68,null,06/30/15-03:53AM,57.15,10,57.2,null,null,null,290
06/30/15,02:53AM,101151.38,null,null,2502,101120,101143.72,null,1506,null,null,null,null,5001,null,2002,72.97,9.22,null,null,68,null,06/30/15-02:53AM,58.96,10,59,null,null,null,260
06/30/15,01:53AM,101117.52,null,null,2502,101090,101108.33,null,1506,null,null,null,null,null,null,2002,68.61,9.22,null,null,69.8,null,06/30/15-01:53AM,58.96,10,59,null,null,null,280
06/30/15,12:53AM,101151.38,null,null,2002,101120,101140.68,null,706,null,null,null,null,null,null,1502,64.54,8.05,null,null,71.6,null,06/30/15-12:53AM,58.96,10,59,null,null,null,240
06/29/15,11:53PM,101151.38,null,null,2002,101140,101142.19,null,706,69.98,null,null,null,6007,null,1502,73.15,11.5,null,null,69.8,78.08,06/29/15-11:53PM,60.76,10,60.8,null,null,null,260
06/29/15,10:53PM,101185.24,null,null,2003,101150,101176.05,null,706,null,null,null,null,null,6096,1502,77.94,13.8,null,null,69.8,null,06/29/15-10:53PM,62.56,10,62.6,null,null,null,250
06/29/15,09:53PM,101219.11,null,null,2502,101190,101208.4,null,1506,null,null,null,null,null,null,2002,73.32,12.66,null,null,71.6,null,06/29/15-09:53PM,62.58,10,62.6,null,null,null,260
06/29/15,08:53PM,101219.11,null,null,2503,101210,101206.89,null,1006,null,null,null,null,8006,7620,1802,69.01,13.8,null,null,73.4,null,06/29/15-08:53PM,62.58,10,62.6,null,null,null,260
06/29/15,07:53PM,101252.97,null,null,2503,101250,101239.24,null,1006,null,null,null,null,null,7620,1702,69.21,9.22,null,null,75.2,null,06/29/15-07:53PM,64.38,10,64.4,null,null,null,250
06/29/15,06:53PM,101286.84,null,null,2503,101270,101271.63,null,1006,null,null,null,null,null,7620,1602,65.2,8.05,null,null,77,null,06/29/15-06:53PM,64.4,10,64.4,null,null,null,250
06/29/15,05:53PM,101286.84,null,null,2203,101270,101273.12,null,1002,66.92,null,null,null,3002,4876.8,1603,64.98,5.75,null,null,75.2,77,06/29/15-05:53PM,62.58,10,62.6,null,null,null,250
06/29/15,04:53PM,101252.97,null,null,2003,101240,101240.74,null,1002,null,null,null,null,null,4876.8,1603,69.01,6.91,null,null,73.4,null,06/29/15-04:53PM,62.58,10,62.6,null,null,null,270
06/29/15,03:53PM,101286.84,null,null,2003,101270,101274.61,null,902,null,null,null,null,null,4876.8,1603,69.01,5.75,null,null,73.4,null,06/29/15-03:53PM,62.58,10,62.6,null,null,null,250
06/29/15,02:53PM,101286.84,null,null,2003,101260,101276.12,null,1202,null,null,null,null,1016,4876.8,1603,68.81,0,null,null,71.6,null,06/29/15-02:53PM,60.76,10,60.8,null,null,null,0
06/29/15,01:53PM,101219.11,null,null,2003,101200,101209.92,null,1102,null,null,null,null,null,4876.8,1603,77.94,3.44,null,null,69.8,null,06/29/15-01:53PM,62.56,10,62.6,null,null,null,null
06/29/15,12:53PM,101219.11,null,null,2003,101180,101212.98,null,1102,null,null,null,null,null,4572,1503,82.77,0,null,null,66.2,null,06/29/15-12:53PM,60.76,10,60.8,null,null,null,0
06/29/15,11:53AM,101117.52,null,null,2002,101100,101109.86,null,1106,66.92,null,null,null,8003,null,1502,77.79,0,null,null,68,69.98,06/29/15-11:53AM,60.76,10,60.8,null,null,null,0
06/29/15,10:53AM,101151.38,null,null,2002,101100,101145.25,null,1106,null,null,null,null,null,null,1502,82.77,0,null,null,66.2,null,06/29/15-10:53AM,60.76,10,60.8,null,null,null,0
06/29/15,09:53AM,101151.38,null,null,2002,101130,101145.25,null,1106,null,null,null,null,null,null,1502,82.77,0,null,null,66.2,null,06/29/15-09:53AM,60.76,10,60.8,null,null,null,0
06/29/15,08:53AM,101151.38,null,null,2002,101130,101143.72,null,1106,null,null,null,null,0,null,1502,77.79,0,null,null,68,null,06/29/15-08:53AM,60.76,10,60.8,null,null,null,0
06/29/15,07:53AM,101185.24,null,null,2003,101160,101177.58,null,1102,null,75.02,null,null,null,4572,1503,77.79,0,null,null,68,null,06/29/15-07:53AM,60.76,10,60.8,66.02,null,null,0
06/29/15,06:53AM,101219.11,null,null,2003,101190,101211.45,null,1102,null,null,null,null,null,4572,1503,77.79,8.05,null,null,68,null,06/29/15-06:53AM,60.76,10,60.8,null,null,null,130
06/29/15,05:53AM,101151.38,null,null,2003,101130,101143.72,null,1102,68,null,null,null,10,4572,1503,77.79,5.75,null,null,68,71.96,06/29/15-05:53AM,60.76,10,60.8,null,null,null,240
06/29/15,04:53AM,101219.11,null,null,2004,101180,101209.92,null,1102,null,null,null,null,null,4572,1503,73.15,4.61,null,null,69.8,null,06/29/15-04:53AM,60.76,10,60.8,null,null,null,190
06/29/15,03:53AM,101151.38,null,null,2003,101120,101142.19,null,1202,null,null,null,null,null,4572,1503,73.15,8.05,null,null,69.8,null,06/29/15-03:53AM,60.76,10,60.8,null,null,null,140
06/29/15,02:53AM,101049.79,20.71,null,2003,101030,101040.61,null,906,null,null,null,null,5010,4572,1503,73.15,14.97,null,null,69.8,null,06/29/15-02:53AM,60.76,10,60.8,null,null,null,240
06/29/15,01:53AM,101049.79,21.85,null,1503,101020,101040.61,null,802,null,null,null,null,null,4572,1202,73.15,13.8,null,null,69.8,null,06/29/15-01:53AM,60.76,10,60.8,null,null,null,240
06/28/15,11:53PM,101151.38,null,null,2003,101130,101140.68,null,1202,69.98,null,null,null,8019,4572,1503,68.81,16.11,null,null,71.6,75.02,06/28/15-11:53PM,60.76,10,60.8,null,null,null,250
06/28/15,10:53PM,101219.11,null,null,2502,101200,101206.89,null,1506,null,null,null,null,null,null,2002,69.01,14.97,null,null,73.4,null,06/28/15-10:53PM,62.58,10,62.6,null,null,null,260
06/28/15,09:53PM,101286.84,null,null,2502,101260,101274.62,null,1506,null,null,null,null,null,null,2002,60.75,20.71,null,null,73.4,null,06/28/15-09:53PM,58.96,10,59,null,null,null,260
06/28/15,08:53PM,101354.56,null,null,2502,101320,101342.33,null,1506,null,null,null,null,8006,null,2002,64.76,14.97,null,null,73.4,null,06/28/15-08:53PM,60.78,10,60.8,null,null,null,260
06/28/15,07:53PM,101388.43,null,null,2502,101370,101376.19,null,1506,null,null,null,null,null,null,2002,69.01,11.5,null,null,73.4,null,06/28/15-07:53PM,62.58,10,62.6,null,null,null,260
06/28/15,06:53PM,101388.43,null,null,2502,101380,101376.19,null,1506,null,null,null,null,null,null,2002,64.76,13.8,null,null,73.4,null,06/28/15-06:53PM,60.78,10,60.8,null,null,null,270
06/28/15,05:53PM,101422.29,null,null,null,101390,101413.08,null,1502,66.02,null,null,null,4,6096,2003,73.15,9.22,null,null,69.8,71.96,06/28/15-05:53PM,60.76,10,60.8,null,null,null,250
06/28/15,04:53PM,101422.29,null,null,null,101390,101411.56,null,1502,null,null,null,null,null,null,2002,68.81,9.22,null,null,71.6,null,06/28/15-04:53PM,60.76,10,60.8,null,null,null,260
06/28/15,03:53PM,101422.29,null,null,null,101390,101413.07,null,1502,null,null,null,null,null,null,2002,77.94,5.75,null,null,69.8,null,06/28/15-03:53PM,62.56,10,62.6,null,null,null,260
06/28/15,02:53PM,101354.56,null,null,null,101340,101345.35,null,1502,null,null,null,null,1010,6096,2003,77.94,5.75,null,null,69.8,null,06/28/15-02:53PM,62.56,10,62.6,null,null,null,290
06/28/15,01:53PM,101354.56,null,null,null,101340,101348.42,null,1502,null,null,null,null,null,6096,2003,88.2,0,null,null,66.2,null,06/28/15-01:53PM,62.58,10,62.6,null,null,null,0
06/28/15,12:53PM,101286.84,null,null,null,101270,101280.7,null,1803,null,null,null,null,null,5486.4,null,82.77,0,null,null,66.2,null,06/28/15-12:53PM,60.76,10,60.8,null,null,null,0
06/28/15,11:53AM,101252.97,null,null,null,101240,101246.83,null,1702,64.94,null,null,null,5003,null,null,82.77,3.44,null,null,66.2,66.92,06/28/15-11:53AM,60.76,10,60.8,null,null,null,340
06/28/15,10:53AM,101252.97,null,null,null,101230,101246.83,null,1702,null,null,null,null,null,null,null,82.77,4.61,null,null,66.2,null,06/28/15-10:53AM,60.76,10,60.8,null,null,null,320
06/28/15,09:53AM,101286.84,null,null,null,101280,101280.7,null,1502,null,null,null,null,null,null,null,88.2,0,null,null,66.2,null,06/28/15-09:53AM,62.58,10,62.6,null,null,null,0
06/28/15,08:53AM,101286.84,null,null,null,101280,101280.7,null,1502,null,null,null,null,5007,null,null,88.2,0,null,null,66.2,null,06/28/15-08:53AM,62.58,10,62.6,null,null,null,0
06/28/15,07:53AM,101286.84,null,null,null,101250,101280.7,null,1503,null,69.08,null,null,null,4572,null,82.77,5.75,null,null,66.2,null,06/28/15-07:53AM,60.76,10,60.8,62.06,null,null,200
06/28/15,06:53AM,101320.7,null,null,null,101290,101314.56,null,1503,null,null,null,null,null,4572,null,82.77,3.44,null,null,66.2,null,06/28/15-06:53AM,60.76,10,60.8,null,null,null,270
06/28/15,05:53AM,101354.56,null,null,null,101350,101348.42,null,1803,64.94,null,null,null,3006,5486.4,null,82.77,6.91,null,null,66.2,66.92,06/28/15-05:53AM,60.76,10,60.8,null,0,null,250
06/28/15,04:53AM,101320.7,null,null,null,101300,101316.11,null,1803,null,null,null,null,null,5486.4,null,88.11,5.75,null,null,64.4,null,06/28/15-04:53AM,60.78,10,60.8,null,null,null,220
06/28/15,03:53AM,101286.84,null,null,null,101270,101280.7,null,903,null,null,0,null,null,2743.2,2003,82.77,9.22,null,null,66.2,null,06/28/15-03:53AM,60.76,10,60.8,null,null,null,240
06/28/15,02:53AM,101320.7,null,null,2004,101280,101314.56,null,702,null,null,null,null,6022,3352.8,1103,88.2,0,null,null,66.2,null,06/28/15-02:53AM,62.58,10,62.6,null,null,null,0
06/28/15,01:53AM,101320.7,null,null,1103,101290,101314.56,null,106,null,null,null,null,null,3352.8,702,82.77,3.44,null,null,66.2,null,06/28/15-01:53AM,60.76,10,60.8,null,null,null,null
06/28/15,12:53AM,101388.43,null,null,1103,101370,101382.28,null,116,null,null,null,null,null,3352.8,802,82.77,13.8,null,null,66.2,null,06/28/15-12:53AM,60.76,10,60.8,null,null,null,270
06/27/15,11:53PM,101523.88,null,null,1203,101510,101517.73,null,112,66.02,null,null,null,3004,3657.6,902,82.77,8.05,null,null,66.2,69.08,06/27/15-11:53PM,60.76,10,60.8,null,0,null,200
06/27/15,10:53PM,101490.02,null,null,1103,101460,101483.88,null,122,null,null,null,null,null,3352.8,802,82.77,14.97,null,null,66.2,null,06/27/15-10:53PM,60.76,10,60.8,null,null,null,250
06/27/15,09:53PM,101456.15,null,null,1703,101430,101450.01,null,136,null,null,null,null,null,5181.6,1102,82.77,16.11,null,null,66.2,null,06/27/15-09:53PM,60.76,10,60.8,null,null,null,270
06/27/15,08:53PM,101490.02,null,null,1703,101470,101483.88,null,106,null,null,0,null,8018,5181.6,1102,82.77,16.11,null,0,66.2,null,06/27/15-08:53PM,60.76,10,60.8,null,null,null,260
06/27/15,07:53PM,101591.61,null,0,1303,101570,101585.46,null,106,null,null,null,null,null,3962.4,1002,82.77,17.27,null,null,66.2,null,06/27/15-07:53PM,60.76,10,60.8,null,null,null,280
06/27/15,06:53PM,101727.07,null,null,2002,101720,101720.91,null,906,null,null,null,null,null,null,1202,82.77,8.05,null,null,66.2,null,06/27/15-06:53PM,60.76,10,60.8,null,null,null,260
06/27/15,05:53PM,101659.34,null,null,1303,101650,101653.18,null,106,62.06,null,null,null,3006,3962.4,902,82.77,11.5,null,null,66.2,69.08,06/27/15-05:53PM,60.76,8,60.8,null,null,null,260
06/27/15,04:53PM,101625.47,null,null,1102,101610,101617.77,null,106,null,null,null,null,null,null,902,77.79,10.36,null,null,68,null,06/27/15-04:53PM,60.76,10,60.8,null,null,null,270
06/27/15,03:53PM,101625.47,null,null,1102,101620,101616.24,null,106,null,null,null,null,null,null,952,73.15,8.05,null,null,69.8,null,06/27/15-03:53PM,60.76,10,60.8,null,null,null,270
06/27/15,03:50PM,101659.34,null,null,1303,null,101650.1,null,956,null,null,null,null,null,3962.4,1102,73.15,0,null,null,69.8,null,06/27/15-03:50PM,60.76,10,60.8,null,null,null,0
06/27/15,02:53PM,101625.47,null,null,1102,101600,101619.32,null,96,null,null,null,null,1018,null,952,82.77,0,null,null,66.2,null,06/27/15-02:53PM,60.76,10,60.8,null,null,null,0
06/27/15,01:53PM,101557.75,null,null,1002,101540,101553.15,null,96,null,null,null,null,null,null,852,88.11,0,null,null,64.4,null,06/27/15-01:53PM,60.78,10,60.8,null,null,null,0
06/27/15,12:53PM,101490.02,null,null,null,101470,101486.99,null,86,null,null,null,null,null,null,2002,88.02,3.44,null,null,62.6,null,06/27/15-12:53PM,58.98,10,59,null,null,null,null
06/27/15,11:53AM,101422.29,null,null,null,101410,101419.26,null,82,62.06,null,null,null,5000,6096,2003,88.02,0,null,null,62.6,62.96,06/27/15-11:53AM,58.98,10,59,null,null,null,0
06/27/15,10:53AM,101422.29,null,null,null,101390,101419.26,null,84,null,null,null,null,null,243.84,null,93.84,5.75,null,null,62.6,null,06/27/15-10:53AM,60.78,10,60.8,null,null,null,160
06/27/15,09:53AM,101456.15,null,null,null,101410,101453.12,null,104,null,null,null,null,null,304.8,null,93.84,8.05,null,null,62.6,null,06/27/15-09:53AM,60.78,10,60.8,null,null,null,170
06/27/15,09:10AM,101456.15,null,null,null,null,101453.12,null,103,null,null,null,null,null,304.8,null,88.02,8.05,null,null,62.6,null,06/27/15-09:10AM,58.98,10,59,null,null,null,190
06/27/15,08:53AM,101456.15,null,null,null,101410,101453.12,null,102,null,null,null,null,8005,null,null,88.02,8.05,null,null,62.6,null,06/27/15-08:53AM,58.98,10,59,null,null,null,150
06/27/15,07:53AM,101456.15,null,null,null,101430,101453.12,null,102,null,69.98,null,null,null,null,null,88.02,4.61,null,null,62.6,null,06/27/15-07:53AM,58.98,10,59,60.08,null,null,150
06/27/15,06:53AM,101490.02,null,null,null,101470,101486.99,null,102,null,null,null,null,null,null,null,88.02,6.91,null,null,62.6,null,06/27/15-06:53AM,58.98,10,59,null,null,null,230
